Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event,Unnamed: 5
00:00:00,0.001024246,0.017606735,0.00094986,0,
00:00.0,0.001029968,0.017606735,0.000944138,0,
00:00.0,0.001029968,0.017601013,0.000944138,0,
00:00.0,0.001029968,0.017606735,0.00094986,0,
00:00.0,0.001024246,0.017606735,0.00094986,0,
00:00.0,0.001024246,0.017601013,0.000944138,0,
00:00.0,0.001024246,0.017606735,0.000944138,0,
00:00.0,0.001024246,0.017601013,0.000944138,0,
00:00.0,0.001024246,0.017606735,0.000944138,0,
00:00.0,0.001029968,0.017606735,0.00094986,0,
00:00.0,0.001029968,0.017606735,0.000944138,0,
00:00.0,0.001029968,0.017606735,0.00094986,0,
00:00.0,0.001029968,0.017601013,0.00094986,0,
00:00.1,0.001024246,0.017595291,0.00094986,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001024246,0.017601013,0.000944138,0,
00:00.1,0.001024246,0.017606735,0.00094986,0,
00:00.1,0.001029968,0.017606735,0.00094986,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001024246,0.017601013,0.000938416,0,
00:00.1,0.001018524,0.017601013,0.000944138,0,
00:00.1,0.001024246,0.017601013,0.00094986,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001024246,0.017589569,0.000944138,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001024246,0.017606735,0.000944138,0,
00:00.1,0.001024246,0.017601013,0.000944138,0,
00:00.1,0.001018524,0.017589569,0.000944138,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001018524,0.017595291,0.000938416,0,
00:00.1,0.001018524,0.017601013,0.000944138,0,
00:00.1,0.001018524,0.017601013,0.000938416,0,
00:00.1,0.001024246,0.017595291,0.000938416,0,
00:00.1,0.001024246,0.017595291,0.000944138,0,
00:00.1,0.001018524,0.017595291,0.000944138,0,
00:00.1,0.001018524,0.017595291,0.000938416,0,
00:00.1,0.001024246,0.017589569,0.000944138,0,
00:00.1,0.001024246,0.017589569,0.00094986,0,
00:00.2,0.001024246,0.017595291,0.000944138,0,
